Active Status,Type,Sku,Description,Sales Tax Code,Account,COGS Account,Asset Account,Accumulated Depreciation,Purchase Description,Quantity On Hand (2025),U/M,U/M Set,Cost,Preferred Vendor,Tax Agency,Price,Reorder Pt (Min),MPN,Category
Active,Inventory Part,TWEB19117,Tiger Bark Ficus,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Tiger Bark Ficus,1,each (ea),Count in each,400,Sunshine Tropical Gardens,,995,,,TWEB Trees
Active,Inventory Part,TWEB19118,Singapore Holly,Tax,Trees:TWEB Trees:Evergreen:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Singapore Holly,1,each (ea),Count in each,131.25,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19127,Tiger Bark Ficus,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Tiger Bark Ficus,1,each (ea),Count in each,85,Sunshine Tropical Gardens,,,,,TWEB Trees
Active,Inventory Part,TWEB19128,"8"" Jades in Ceramic Pots",Tax,Trees:TWEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,"8"" Jades in Ceramic Pots",1,each (ea),Count in each,25,,,,,,TWEB Trees
Active,Inventory Part,TWEB19131,Tiger Bark Ficus,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Tiger Bark Ficus,1,each (ea),Count in each,400,Sunshine Tropical Gardens,,995,,,TWEB Trees
Active,Inventory Part,TWEB19135,1 Gallon Jades,Tax,Trees:TWEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,1 Gallon Jades,1,each (ea),Count in each,5.5,Black Olive East Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19139,Barbados Cherry,Tax,Trees:TWEB Trees:Deciduous:Cherry (Prunus spp.),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Barbados Cherry,1,each (ea),Count in each,18.75,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19142,Chinese Elm,Tax,Trees:TWEB Trees:Deciduous:Chinese Elm (Ulmus parvifolia),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Chinese Elm,1,each (ea),Count in each,100,Sunshine Tropical Gardens,,,,,TWEB Trees
Active,Inventory Part,TWEB19143,Tiger Bark Ficus,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Tiger Bark Ficus,1,each (ea),Count in each,400,Sunshine Tropical Gardens,,995,,,TWEB Trees
Active,Inventory Part,TWEB19144,Tiger Bark Ficus,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Tiger Bark Ficus,1,each (ea),Count in each,300,Sunshine Tropical Gardens,,695,,,TWEB Trees
Active,Inventory Part,TWEB19145,Exposed Root Premna,Tax,Trees:TWEB Trees:Tropical:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Exposed Root Premna,1,each (ea),Count in each,75,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19148,Exposed Root Pixie,Tax,Trees:TWEB Trees:Evergreen:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Exposed Root Pixie,1,each (ea),Count in each,112.5,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19151,Old Flowering Lantana,Tax,Trees:TWEB Trees:Deciduous:Japanese Flowering Quince (Chaenomeles japonica),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Old Flowering Lantana,1,each (ea),Count in each,73.5,,,245,,,TWEB Trees
Active,Inventory Part,TWEB19154,Chinese Elm,Tax,Trees:TWEB Trees:Deciduous:Chinese Elm (Ulmus parvifolia),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Chinese Elm,1,each (ea),Count in each,100,Sunshine Tropical Gardens,,,,,TWEB Trees
Active,Inventory Part,TWEB19158,Tiger Bark Ficus,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Tiger Bark Ficus,1,each (ea),Count in each,170,,,425,,,TWEB Trees
Active,Inventory Part,TWEB19159,Tiger Bark Ficus,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Tiger Bark Ficus,1,each (ea),Count in each,400,Sunshine Tropical Gardens,,995,,,TWEB Trees
Active,Inventory Part,TWEB19160,Tiger Bark Ficus,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Tiger Bark Ficus,1,each (ea),Count in each,85,Sunshine Tropical Gardens,,,,,TWEB Trees
Active,Inventory Part,TWEB19162,Blue Bell,Tax,Trees:TWEB Trees:Evergreen:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Blue Bell,1,each (ea),Count in each,18.75,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19164,Large Tiger Bark Ficus,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Large Tiger Bark Ficus,1,each (ea),Count in each,82.5,,,275,,,TWEB Trees
Active,Inventory Part,TWEB19165,Barbados Cherry,Tax,Trees:TWEB Trees:Deciduous:Cherry (Prunus spp.),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Barbados Cherry,1,each (ea),Count in each,18.75,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19166,Willow Leaf Ficus,Tax,Trees:TWEB Trees:Tropical:Willow Leaf Ficus (Ficus salicaria),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Willow Leaf Ficus,1,each (ea),Count in each,358,Taiyo,,895,,,TWEB Trees
Active,Inventory Part,TWEB19167,Blue Bell,Tax,Trees:TWEB Trees:Evergreen:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Blue Bell,1,each (ea),Count in each,18.75,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19168,Surinam Cherry,Tax,Trees:TWEB Trees:Deciduous:Cherry (Prunus spp.),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Surinam Cherry,1,each (ea),Count in each,15,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19169,Lavender Star,Tax,Trees:TWEB Trees:Evergreen:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Lavender Star,1,each (ea),Count in each,18.75,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19170,Tiger Bark Ficus,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Tiger Bark Ficus,1,each (ea),Count in each,400,Sunshine Tropical Gardens,,995,,,TWEB Trees
Active,Inventory Part,TWEB19173,Tiger Bark Ficus,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Tiger Bark Ficus,1,each (ea),Count in each,85,Sunshine Tropical Gardens,,,,,TWEB Trees
Active,Inventory Part,TWEB19175,Dwarf Black Olive Forest,Tax,Trees:TWEB Trees:Evergreen:Olive (Olea europaea),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Dwarf Black Olive Forest,1,each (ea),Count in each,26.25,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19176,Exposed Root Pixie,Tax,Trees:TWEB Trees:Evergreen:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Exposed Root Pixie,1,each (ea),Count in each,112.5,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19181,Rose Cascaded Powder Puff,Tax,Trees:TWEB Trees:Evergreen:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Rose Cascaded Powder Puff,1,each (ea),Count in each,56.25,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19183,Sweet Plum Forest,Tax,Trees:TWEB Trees:Deciduous:Plum (Prunus spp.),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Sweet Plum Forest,1,each (ea),Count in each,26.25,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19184,Tiger Bark Ficus,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Tiger Bark Ficus,1,each (ea),Count in each,300,Sunshine Tropical Gardens,,645,,,TWEB Trees
Active,Inventory Part,TWEB19187,Barbados Cherry,Tax,Trees:TWEB Trees:Deciduous:Cherry (Prunus spp.),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Barbados Cherry,1,each (ea),Count in each,18.75,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19188,Imported Tiger Bark Ficus,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Imported Tiger Bark Ficus,1,each (ea),Count in each,114,Taiyo,,285,,,TWEB Trees
Active,Inventory Part,TWEB19191,Variegated Premna,Tax,Trees:TWEB Trees:Tropical:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Variegated Premna,1,each (ea),Count in each,26.25,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19196,Brazilian Raintree Forest,Tax,Trees:TWEB Trees:Tropical:Brazilian Rain Tree (Pithecellobium tortum),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Brazilian Raintree Forest,1,each (ea),Count in each,26.25,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19199,Tiger Bark Ficus,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Tiger Bark Ficus,1,each (ea),Count in each,85,Sunshine Tropical Gardens,,,,,TWEB Trees
Active,Inventory Part,TWEB19201,Rose Cascaded Powder Puff,Tax,Trees:TWEB Trees:Evergreen:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Rose Cascaded Powder Puff,1,each (ea),Count in each,37.5,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19203,Tiger Bark Ficus,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Tiger Bark Ficus,1,each (ea),Count in each,300,Sunshine Tropical Gardens,,695,,,TWEB Trees
Active,Inventory Part,TWEB19205,Tiger Bark Ficus,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Tiger Bark Ficus,1,each (ea),Count in each,400,Sunshine Tropical Gardens,,995,,,TWEB Trees
Active,Inventory Part,TWEB19209,Jade,Tax,Trees:TWEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Jade,1,each (ea),Count in each,25,,,,,,TWEB Trees
Active,Inventory Part,TWEB19214,Tiger Bark Cascade,Tax,Trees:TWEB Trees:Evergreen:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Tiger Bark Cascade,1,each (ea),Count in each,37.5,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19217,Willow Leaf Ficus,Tax,Trees:TWEB Trees:Tropical:Willow Leaf Ficus (Ficus salicaria),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Willow Leaf Ficus,1,each (ea),Count in each,478,,,1195,,,TWEB Trees
Active,Inventory Part,TWEB19218,Sweet Plum Forest,Tax,Trees:TWEB Trees:Deciduous:Plum (Prunus spp.),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Sweet Plum Forest,1,each (ea),Count in each,26.25,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19219,Imported Tiger Bark Ficus,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Imported Tiger Bark Ficus,1,each (ea),Count in each,74,Taiyo,,185,,,TWEB Trees
Active,Inventory Part,TWEB19222,Juniper,Tax,Trees:TWEB Trees:Conifer:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Juniper,1,each (ea),Count in each,25,,,,,,TWEB Trees
Active,Inventory Part,TWEB19223,Tiger Bark Ficus,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Tiger Bark Ficus,1,each (ea),Count in each,300,Sunshine Tropical Gardens,,595,,,TWEB Trees
Active,Inventory Part,TWEB19226,Tiger Bark Cascade,Tax,Trees:TWEB Trees:Evergreen:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Tiger Bark Cascade,1,each (ea),Count in each,37.5,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19228,Natal Plum,Tax,Trees:TWEB Trees:Deciduous:Plum (Prunus spp.),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,3,Natal Plum,1,each (ea),Count in each,5,,,,,,TWEB Trees
Active,Inventory Part,TWEB19229,Tiger Bark Ficus,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Tiger Bark Ficus,1,each (ea),Count in each,300,Sunshine Tropical Gardens,,595,,,TWEB Trees
Active,Inventory Part,TWEB19236,Hawaiian Umbrella Bonsai - Forest Arrangement,Tax,Trees:TWEB Trees:Tropical:Hawaiian Umbrella(Schefflera arboricola),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Hawaiian Umbrella Bonsai - Forest Arrangement,1,each (ea),Count in each,58,Taiyo,,145,,,TWEB Trees
Active,Inventory Part,TWEB19245,Tiger Bark Ficus Bonsai,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Tiger Bark Ficus Bonsai,1,each (ea),Count in each,358,,,895,,,TWEB Trees
Active,Inventory Part,TWEB19251,Junipers (?) ,Tax,Trees:TWEB Trees:Conifer:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,4,Junipers (?) ,1,each (ea),Count in each,5,,,,,,TWEB Trees
Active,Inventory Part,TWEB19253,Junipers (?) ,Tax,Trees:TWEB Trees:Conifer:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,5,Junipers (?) ,1,each (ea),Count in each,5,,,,,,TWEB Trees
Active,Inventory Part,TWEB19258,Brazilian Raintree Forest,Tax,Trees:TWEB Trees:Tropical:Brazilian Rain Tree (Pithecellobium tortum),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Brazilian Raintree Forest,1,each (ea),Count in each,26.25,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19272,Blue Bell Forest,Tax,Trees:TWEB Trees:Evergreen:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Blue Bell Forest,1,each (ea),Count in each,15,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19274,Juniper,Tax,Trees:TWEB Trees:Conifer:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Juniper,1,each (ea),Count in each,25,,,,,,TWEB Trees
Active,Inventory Part,TWEB19282,Flowering Lantana,Tax,Trees:TWEB Trees:Deciduous:Japanese Flowering Quince (Chaenomeles japonica),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Flowering Lantana,1,each (ea),Count in each,28.5,,,95,,,TWEB Trees
Active,Inventory Part,TWEB19287,Jade,Tax,Trees:TWEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Jade,1,each (ea),Count in each,5,,,,,,TWEB Trees
Active,Inventory Part,TWEB19290,Blue Bell Forest,Tax,Trees:TWEB Trees:Evergreen:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Blue Bell Forest,1,each (ea),Count in each,15,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19302,Barbados Cherry,Tax,Trees:TWEB Trees:Deciduous:Cherry (Prunus spp.),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Barbados Cherry,1,each (ea),Count in each,18.75,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19303,Tiger Bark Ficus,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,6,Tiger Bark Ficus,1,each (ea),Count in each,15,,,,,,TWEB Trees
Active,Inventory Part,TWEB19312,Jade,Tax,Trees:TWEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Jade,1,each (ea),Count in each,5,,,,,,TWEB Trees
Active,Inventory Part,TWEB19322,Tiger Bark Cascade,Tax,Trees:TWEB Trees:Evergreen:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Tiger Bark Cascade,1,each (ea),Count in each,37.5,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19331,Green Island Ficus,Tax,Trees:TWEB Trees:Tropical:Green Island Ficus (Ficus microcarpa ‘Green Island'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,7,Green Island Ficus,1,each (ea),Count in each,20,,,,,,TWEB Trees
Active,Inventory Part,TWEB19382,1 Gallon Jades,Tax,Trees:TWEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,1 Gallon Jades,1,each (ea),Count in each,5.5,Black Olive East Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19393,Willow Leaf Ficus,Tax,Trees:TWEB Trees:Tropical:Willow Leaf Ficus (Ficus salicaria),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,8,Willow Leaf Ficus,1,each (ea),Count in each,45,,,,,,TWEB Trees
Active,Inventory Part,TWEB19398,Junipers (?) ,Tax,Trees:TWEB Trees:Conifer:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,9,Junipers (?) ,1,each (ea),Count in each,5,,,,,,TWEB Trees
Active,Inventory Part,TWEB19405,Hawaiian Umbrella Bonsai,Tax,Trees:TWEB Trees:Tropical:Hawaiian Umbrella(Schefflera arboricola),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Hawaiian Umbrella Bonsai,1,each (ea),Count in each,58,Taiyo,,145,,,TWEB Trees
Active,Inventory Part,TWEB19413,Chinese Elm,Tax,Trees:TWEB Trees:Deciduous:Chinese Elm (Ulmus parvifolia),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Chinese Elm,1,each (ea),Count in each,100,Sunshine Tropical Gardens,,,,,TWEB Trees
Active,Inventory Part,TWEB19433,Chinese Elm,Tax,Trees:TWEB Trees:Deciduous:Chinese Elm (Ulmus parvifolia),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Chinese Elm,1,each (ea),Count in each,100,Sunshine Tropical Gardens,,,,,TWEB Trees
Active,Inventory Part,TWEB19440,Dwarf Black Olive Forest,Tax,Trees:TWEB Trees:Evergreen:Olive (Olea europaea),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Dwarf Black Olive Forest,1,each (ea),Count in each,26.25,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19453,Water Jasmine,Tax,Trees:TWEB Trees:Evergreen:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Water Jasmine,1,each (ea),Count in each,18.75,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19475,Tiger Bark Ficus,Tax,Trees:TWEB Trees:Tropical:Tiger Bark Ficus (Ficus microcarpa ‘Tiger Bark'),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Tiger Bark Ficus,1,each (ea),Count in each,85,Sunshine Tropical Gardens,,,,,TWEB Trees
Active,Inventory Part,TWEB19476,Surinam Cherry,Tax,Trees:TWEB Trees:Deciduous:Cherry (Prunus spp.),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Surinam Cherry,1,each (ea),Count in each,15,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19477,Sweet Plum Forest,Tax,Trees:TWEB Trees:Deciduous:Plum (Prunus spp.),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Sweet Plum Forest,1,each (ea),Count in each,26.25,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19481,Exposed Root Premna,Tax,Trees:TWEB Trees:Tropical:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Exposed Root Premna,1,each (ea),Count in each,75,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19489,"6"" boxwood",Tax,Trees:TWEB Trees:Evergreen:Boxwood (Buxus spp.),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,"6"" boxwood",1,each (ea),Count in each,13,Atchison Exotics,,,,,TWEB Trees
Active,Inventory Part,TWEB19493,"10"" Oriental Ficus",Tax,Trees:TWEB Trees:Tropical:Ficus (Ficus microcarpa / Ficus retusa),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,"10"" Oriental Ficus",1,each (ea),Count in each,20,Atchison Exotics,,,,Fo10,TWEB Trees
Active,Inventory Part,TWEB19494,Jade,Tax,Trees:TWEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Jade,1,each (ea),Count in each,25,,,,,,TWEB Trees
Active,Inventory Part,TWEB19506,Dwarf Jade 'Portulacaria afra',Tax,Trees:TWEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Dwarf Jade 'Portulacaria afra',1,each (ea),Count in each,51.67,,,155,,,TWEB Trees
Active,Inventory Part,TWEB19510,Brazilian Raintree Forest,Tax,Trees:TWEB Trees:Tropical:Brazilian Rain Tree (Pithecellobium tortum),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Brazilian Raintree Forest,1,each (ea),Count in each,26.25,Wigerts Bonsai Nursery,,,,,TWEB Trees
Active,Inventory Part,TWEB19514,"6"" yellow jade",Tax,Trees:TWEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,"6"" yellow jade",1,each (ea),Count in each,15,Atchison Exotics,,,,,TWEB Trees
Active,Inventory Part,TWEB19517,Crown of Thorns (3 gallon),Tax,Trees:TWEB Trees:Evergreen:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Crown of Thorns (3 gallon),1,each (ea),Count in each,7.5,Edward Miller & Son Inc,,,,,TWEB Trees
Active,Inventory Part,TWEB19535,Jade,Tax,Trees:TWEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Jade,1,each (ea),Count in each,25,,,,,,TWEB Trees
Active,Inventory Part,TWEB19538,"6"" yellow jade",Tax,Trees:TWEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,"6"" yellow jade",1,each (ea),Count in each,15,Atchison Exotics,,,,,TWEB Trees
Active,Inventory Part,TWEB19539,"6"" yellow jade",Tax,Trees:TWEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,"6"" yellow jade",1,each (ea),Count in each,15,Atchison Exotics,,,,,TWEB Trees
Active,Inventory Part,TWEB19540,"6"" boxwood",Tax,Trees:TWEB Trees:Evergreen:Boxwood (Buxus spp.),COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,"6"" boxwood",1,each (ea),Count in each,13,Atchison Exotics,,,,,TWEB Trees
Active,Inventory Part,TWEB19551,Juniper,Tax,Trees:TWEB Trees:Conifer:Unmapped,COG's:Bonsai Trees:Florida - TWEB,12100 · Inventory Asset,0,Juniper,1,each (ea),Count in each,25,,,,,,TWEB Trees
